03:47:22.769066 config: drop-rate=0.00, max-delay=100ms, seed=2387230234324
03:47:42.959453 [queue=17] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 69ms
03:47:42.962256 [queue=15] packet #15, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:42.962308 [queue=15] packet #12, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:42.962524 [queue=16] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 62ms
03:47:42.963863 [queue=14] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:42.963902 [queue=14] packet #14, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:42.964021 [queue=15] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 28ms
03:47:42.966850 [queue=14] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:42.967060 [queue=15] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 41ms
03:47:42.967670 [queue=14] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:42.967840 [queue=15] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 85ms
03:47:42.974960 [queue=14] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:42.975337 [queue=15] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 24ms
03:47:42.982989 [queue=14] packet #0, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:42.983214 [queue=15] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 36ms
03:47:42.986762 [queue=13] packet #12, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=11 is delivered
03:47:42.986841 [queue=13] packet #11, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:42.987048 [queue=14] packet #12, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 17ms
03:47:42.987101 [queue=15] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 3ms
03:47:42.991043 [queue=14] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:42.991756 [queue=15] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 23ms
03:47:42.991839 [queue=16] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 90ms
03:47:42.991868 [queue=17] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 78ms
03:47:42.991896 [queue=18] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 50ms
03:47:42.991920 [queue=19] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 83ms
03:47:42.992503 [queue=18] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.001225 [queue=17] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.004952 [queue=16] packet #12, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.008297 [queue=15] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.013001 [queue=14] packet #0, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.013172 [queue=15] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 28ms
03:47:43.015340 [queue=14] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.015505 [queue=15] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 23ms
03:47:43.018101 [queue=14] packet #12, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.019631 [queue=13] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.021623 [queue=12] packet #0, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.021835 [queue=13] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 12ms
03:47:43.024557 [queue=12] packet #0, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.024645 [queue=11] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.024695 [queue=12] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 36ms
03:47:43.028993 [queue=11] packet #0, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.030484 [queue=12] packet #16, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 71ms
03:47:43.030534 [queue=13] packet #17, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 93ms
03:47:43.030552 [queue=14] packet #18, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 10ms
03:47:43.030570 [queue=15] packet #19, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 77ms
03:47:43.030586 [queue=16] packet #20, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=9 is delayed for 93ms
03:47:43.034205 [queue=15] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.036735 [queue=14] packet #0, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.038680 [queue=15] packet #16, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 19ms
03:47:43.038725 [queue=16] packet #17, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 12ms
03:47:43.038756 [queue=17] packet #18, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 38ms
03:47:43.038779 [queue=18] packet #19, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 92ms
03:47:43.038808 [queue=19] packet #20, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=9 is delayed for 5ms
03:47:43.038935 [queue=18] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.040736 [queue=17] packet #18, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.040892 [queue=18] packet #18, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 33ms
03:47:43.041449 [queue=17] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.042134 [queue=16] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.042311 [queue=17] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 4ms
03:47:43.044369 [queue=16] packet #20, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=9 is delivered
03:47:43.044532 [queue=17] packet #20, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 64ms
03:47:43.047029 [queue=16] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.047131 [queue=15] packet #13, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.051804 [queue=14] packet #17, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.051951 [queue=15] packet #17, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 69ms
03:47:43.053270 [queue=14] packet #15, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.057981 [queue=13] packet #16, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.058218 [queue=14] packet #16, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 51ms
03:47:43.061549 [queue=13] packet #15, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.071534 [queue=12] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.071892 [queue=13] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 35ms
03:47:43.074185 [queue=12] packet #18, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.075112 [queue=11] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.075322 [queue=12] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 93ms
03:47:43.076909 [queue=11] packet #18, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.077160 [queue=12] packet #18, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 74ms
03:47:43.083193 [queue=11] packet #0, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.085010 [queue=12] packet #16, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 59ms
03:47:43.085086 [queue=13] packet #17, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 19ms
03:47:43.085154 [queue=14] packet #18, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 41ms
03:47:43.085188 [queue=15] packet #19, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 51ms
03:47:43.085206 [queue=16] packet #20, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=9 is delayed for 37ms
03:47:43.105637 [queue=14] packet #16, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.105705 [queue=14] packet #17, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.105861 [queue=15] packet #16, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 6ms
03:47:43.105922 [queue=16] packet #17, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 22ms
03:47:43.107459 [queue=15] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.107671 [queue=14] packet #19, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.107819 [queue=15] packet #19, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 78ms
03:47:43.108998 [queue=14] packet #20, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.109511 [queue=13] packet #16, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.112633 [queue=12] packet #16, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.122248 [queue=11] packet #17, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.122501 [queue=10] packet #20, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=9 is delivered
03:47:43.122811 [queue=11] packet #20, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 32ms
03:47:43.124037 [queue=9] packet #20, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=9 is delivered
03:47:43.124094 [queue=9] packet #17, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.124216 [queue=10] packet #20, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 12ms
03:47:43.124334 [queue=11] packet #17, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 10ms
03:47:43.126501 [queue=10] packet #18, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.126718 [queue=11] packet #18, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 3ms
03:47:43.128435 [queue=10] packet #17, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.130229 [queue=9] packet #18, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.131113 [queue=8] packet #19, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.131307 [queue=9] packet #19, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 66ms
03:47:43.135447 [queue=8] packet #17, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.136624 [queue=6] packet #19, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.136719 [queue=6] packet #20, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.136894 [queue=7] packet #19, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 15ms
03:47:43.145233 [queue=6] packet #16, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.145539 [queue=7] packet #16, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 51ms
03:47:43.152882 [queue=5] packet #18, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.152947 [queue=5] packet #19, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.155399 [queue=4] packet #20, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.168585 [queue=3] packet #15, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.188573 [queue=2] packet #19, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.189208 [queue=3] packet #21, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 93ms
03:47:43.189356 [queue=4] packet #22, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delayed for 57ms
03:47:43.189405 [queue=5] packet #23, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=2 is delayed for 73ms
03:47:43.189437 [queue=6] packet #24, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 91ms
03:47:43.198946 [queue=4] packet #19, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.199061 [queue=4] packet #16, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.199624 [queue=5] packet #21, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 82ms
03:47:43.199786 [queue=6] packet #22, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delayed for 21ms
03:47:43.200226 [queue=7] packet #21, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 0s
03:47:43.200309 [queue=8] packet #23, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=2 is delayed for 76ms
03:47:43.200472 [queue=8] packet #24, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 59ms
03:47:43.200494 [queue=8] packet #21, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.200571 [queue=9] packet #22, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delayed for 53ms
03:47:43.200862 [queue=10] packet #21, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 0s
03:47:43.200939 [queue=11] packet #23, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=2 is delayed for 88ms
03:47:43.201001 [queue=11] packet #24, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 79ms
03:47:43.201056 [queue=11] packet #21, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.226058 [queue=10] packet #22, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.226478 [queue=11] packet #22, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 59ms
03:47:43.247078 [queue=10] packet #22, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.247299 [queue=11] packet #22, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 62ms
03:47:43.254237 [queue=10] packet #22, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=11 is delivered
03:47:43.254689 [queue=11] packet #22, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 24ms
03:47:43.261181 [queue=10] packet #24, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.261474 [queue=11] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 50ms
03:47:43.262717 [queue=10] packet #23, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=2 is delivered
03:47:43.263122 [queue=11] packet #23, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 59ms
03:47:43.278827 [queue=10] packet #23, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=2 is delivered
03:47:43.279019 [queue=9] packet #22, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.279323 [queue=10] packet #23, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 66ms
03:47:43.280644 [queue=8] packet #24, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.280767 [queue=8] packet #24, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.281058 [queue=9] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 98ms
03:47:43.281155 [queue=10] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 80ms
03:47:43.282215 [queue=9] packet #21, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=11 is delivered
03:47:43.282369 [queue=8] packet #21, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=11 is delivered
03:47:43.282503 [queue=9] packet #21, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 18ms
03:47:43.282746 [queue=10] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 47ms
03:47:43.282798 [queue=11] packet #21, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 7ms
03:47:43.282825 [queue=12] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 74ms
03:47:43.286487 [queue=11] packet #22, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.289867 [queue=10] packet #23, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=2 is delivered
03:47:43.289955 [queue=9] packet #21, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.290131 [queue=10] packet #23, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 73ms
03:47:43.290186 [queue=11] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 5ms
03:47:43.295560 [queue=10] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.296058 [queue=11] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 23ms
03:47:43.296115 [queue=12] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 80ms
03:47:43.296153 [queue=13] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 30ms
03:47:43.296178 [queue=14] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 41ms
03:47:43.296205 [queue=15] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delayed for 94ms
03:47:43.302082 [queue=14] packet #21, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.311468 [queue=13] packet #22, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.311765 [queue=12] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.320085 [queue=11] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.320461 [queue=12] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 53ms
03:47:43.322923 [queue=11] packet #23, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.327130 [queue=10] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.327435 [queue=11] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 84ms
03:47:43.330603 [queue=10] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.330825 [queue=11] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 88ms
03:47:43.330914 [queue=12] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 63ms
03:47:43.330947 [queue=13] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 18ms
03:47:43.330976 [queue=14] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 35ms
03:47:43.331009 [queue=15] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delayed for 41ms
03:47:43.338430 [queue=14] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.338619 [queue=15] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 14ms
03:47:43.345770 [queue=14] packet #23, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.349303 [queue=13] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.349505 [queue=14] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 23ms
03:47:43.353063 [queue=13] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.357964 [queue=12] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.358309 [queue=13] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 3ms
03:47:43.358359 [queue=14] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 32ms
03:47:43.358391 [queue=15] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 58ms
03:47:43.358413 [queue=16] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 42ms
03:47:43.358443 [queue=17] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delayed for 46ms
03:47:43.361627 [queue=15] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.361720 [queue=15] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.362004 [queue=16] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 89ms
03:47:43.363471 [queue=15] packet #23, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.366773 [queue=14] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.366947 [queue=15] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 51ms
03:47:43.373501 [queue=13] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.373571 [queue=13] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.373648 [queue=12] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.373702 [queue=13] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 63ms
03:47:43.377062 [queue=12] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.377430 [queue=13] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delayed for 75ms
03:47:43.379275 [queue=12] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.393185 [queue=10] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.393268 [queue=10] packet #0, 127.0.0.1:53975 -> 127.0.0.1:62203, sz=0 is delivered
03:47:43.393447 [queue=11] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 84ms
03:47:43.394057 [queue=10] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.394269 [queue=11] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delayed for 45ms
03:47:43.401029 [queue=10] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.401284 [queue=11] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 66ms
03:47:43.405542 [queue=10] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.405773 [queue=11] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delayed for 15ms
03:47:43.412590 [queue=10] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.417492 [queue=9] packet #0, 127.0.0.1:64658 -> 127.0.0.1:62099, sz=0 is delivered
03:47:43.418199 [queue=8] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.419130 [queue=7] packet #0, 127.0.0.1:60497 -> 127.0.0.1:51707, sz=0 is delivered
03:47:43.421424 [queue=6] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.437295 [queue=5] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.440028 [queue=4] packet #24, 127.0.0.1:51707 -> 127.0.0.1:60497, sz=0 is delivered
03:47:43.451759 [queue=3] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.452881 [queue=2] packet #24, 127.0.0.1:62203 -> 127.0.0.1:53975, sz=0 is delivered
03:47:43.468125 [queue=1] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:43.479093 [queue=0] packet #24, 127.0.0.1:62099 -> 127.0.0.1:64658, sz=0 is delivered
03:47:44.163541 [queue=1] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delayed for 33ms
03:47:44.198399 [queue=0] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delivered
03:47:46.164072 [queue=1] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delayed for 66ms
03:47:46.234707 [queue=0] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delivered
03:47:48.167476 [queue=1] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delayed for 17ms
03:47:48.188998 [queue=0] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delivered
03:47:50.172759 [queue=1] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delayed for 80ms
03:47:50.257473 [queue=0] packet #18, 127.0.0.1:49600 -> 127.0.0.1:50670, sz=0 is delivered
03:48:08.239269 config: drop-rate=0.20, max-delay=100ms, seed=2387230234324
03:48:08.239463 router is listening at :3000
03:48:16.501471 [queue=1] packet #0, 127.0.0.1:54872 -> 127.0.0.1:8080, sz=0 is delayed for 44ms
03:48:16.550789 [queue=0] packet #0, 127.0.0.1:54872 -> 127.0.0.1:8080, sz=0 is delivered
03:48:16.553441 [queue=1] packet #0, 127.0.0.1:63610 -> 127.0.0.1:54872, sz=0 is delayed for 63ms
03:48:16.621729 [queue=0] packet #0, 127.0.0.1:63610 -> 127.0.0.1:54872, sz=0 is delivered
